TimeStamp,B_x,B_y,B_z,B_net
2020/07/25 00:47:43.282,-33,5,-20,39
2020/07/25 00:47:43.305,-33,5,-20,39
2020/07/25 00:47:43.329,-33,5,-20,39
2020/07/25 00:47:43.355,-33,5,-20,39
2020/07/25 00:47:43.378,-33,5,-20,39
2020/07/25 00:47:43.402,-33,5,-20,39
2020/07/25 00:47:43.426,-33,5,-20,39
2020/07/25 00:47:43.450,-33,5,-20,39
2020/07/25 00:47:43.477,-33,5,-20,39
2020/07/25 00:47:43.500,-33,5,-20,39
2020/07/25 00:47:43.523,-33,5,-20,39
2020/07/25 00:47:43.547,-33,5,-20,39
2020/07/25 00:47:43.570,-33,5,-20,39
2020/07/25 00:47:43.593,-33,5,-20,39
2020/07/25 00:47:43.616,-33,5,-20,39
2020/07/25 00:47:43.642,-33,5,-20,39
2020/07/25 00:47:43.668,-33,5,-20,39
2020/07/25 00:47:43.693,-33,5,-20,39
2020/07/25 00:47:43.716,-33,5,-20,39
2020/07/25 00:47:43.740,-33,5,-20,39
2020/07/25 00:47:43.766,-33,5,-20,39
2020/07/25 00:47:43.790,-33,5,-20,39
2020/07/25 00:47:43.813,-33,5,-20,39
2020/07/25 00:47:43.837,-33,5,-20,39
2020/07/25 00:47:43.862,-33,5,-20,39
2020/07/25 00:47:43.889,-33,5,-20,39
2020/07/25 00:47:43.916,-33,5,-20,39
2020/07/25 00:47:43.942,-33,5,-20,39
2020/07/25 00:47:43.968,-33,5,-20,39
2020/07/25 00:47:43.995,-33,5,-20,39
2020/07/25 00:47:44.023,-33,5,-20,39
2020/07/25 00:47:44.050,-33,5,-20,39
2020/07/25 00:47:44.076,-33,5,-20,39
2020/07/25 00:47:44.104,-33,5,-20,39
2020/07/25 00:47:44.131,-33,5,-20,39
2020/07/25 00:47:44.158,-33,5,-20,39
2020/07/25 00:47:44.185,-33,5,-20,39
2020/07/25 00:47:44.210,-33,5,-20,39
2020/07/25 00:47:44.234,-33,5,-20,39
2020/07/25 00:47:44.261,-33,5,-20,39
2020/07/25 00:47:44.289,-33,5,-20,39
2020/07/25 00:47:44.315,-33,5,-20,39
2020/07/25 00:47:44.342,-33,5,-20,39
2020/07/25 00:47:44.368,-33,5,-20,39
2020/07/25 00:47:44.393,-33,5,-20,39
2020/07/25 00:47:44.422,-33,5,-20,39
2020/07/25 00:47:44.450,-33,5,-20,39
2020/07/25 00:47:44.476,-33,5,-20,39
2020/07/25 00:47:44.505,-33,5,-20,39
2020/07/25 00:47:44.530,-33,5,-20,39
2020/07/25 00:47:44.555,-33,5,-20,39
2020/07/25 00:47:44.582,-33,5,-20,39
2020/07/25 00:47:44.606,-33,5,-20,39
2020/07/25 00:47:44.633,-33,5,-20,39
2020/07/25 00:47:44.658,-33,5,-20,39
2020/07/25 00:47:44.684,-33,5,-20,39
2020/07/25 00:47:44.708,-33,5,-20,39
2020/07/25 00:47:44.733,-33,5,-20,39
2020/07/25 00:47:44.760,-33,5,-20,39
2020/07/25 00:47:44.785,-33,5,-20,39
2020/07/25 00:47:44.808,-33,5,-20,39
2020/07/25 00:47:44.833,-33,5,-20,39
