TimeStamp,B_x,B_y,B_z,B_net
2020/07/24 11:12:04.270,-30,18,-14,38
2020/07/24 11:12:04.295,-30,18,-14,38
2020/07/24 11:12:04.319,-30,18,-14,38
2020/07/24 11:12:04.344,-30,18,-14,38
2020/07/24 11:12:04.368,-30,18,-14,38
2020/07/24 11:12:04.392,-30,18,-14,38
2020/07/24 11:12:04.417,-30,18,-14,38
2020/07/24 11:12:04.445,-30,18,-14,38
2020/07/24 11:12:04.472,-30,18,-14,38
2020/07/24 11:12:04.501,-30,18,-14,38
2020/07/24 11:12:04.529,-30,18,-14,38
2020/07/24 11:12:04.553,-30,18,-14,38
2020/07/24 11:12:04.581,-30,18,-14,38
2020/07/24 11:12:04.606,-30,18,-14,38
2020/07/24 11:12:04.633,-30,18,-14,38
2020/07/24 11:12:04.657,-30,18,-14,38
2020/07/24 11:12:04.682,-30,18,-14,38
2020/07/24 11:12:04.706,-30,18,-14,38
2020/07/24 11:12:04.730,-30,18,-14,38
2020/07/24 11:12:04.757,-30,18,-14,38
2020/07/24 11:12:04.781,-30,18,-14,38
2020/07/24 11:12:04.810,-30,18,-14,38
2020/07/24 11:12:04.834,-30,18,-14,38
2020/07/24 11:12:04.858,-30,18,-14,38
2020/07/24 11:12:04.882,-30,18,-14,38
2020/07/24 11:12:04.906,-30,18,-14,38
2020/07/24 11:12:04.930,-30,18,-14,38
2020/07/24 11:12:04.953,-30,18,-14,38
2020/07/24 11:12:04.978,-30,18,-14,38
2020/07/24 11:12:05.002,-30,18,-14,38
2020/07/24 11:12:05.026,-30,18,-14,38
2020/07/24 11:12:05.051,-30,18,-14,38
2020/07/24 11:12:05.076,-30,18,-14,38
2020/07/24 11:12:05.101,-30,18,-14,38
2020/07/24 11:12:05.126,-30,18,-14,38
2020/07/24 11:12:05.149,-30,18,-14,38
2020/07/24 11:12:05.176,-30,18,-14,38
2020/07/24 11:12:05.203,-30,18,-14,38
2020/07/24 11:12:05.228,-30,18,-14,38
2020/07/24 11:12:05.252,-30,18,-14,38
2020/07/24 11:12:05.278,-30,18,-14,38
2020/07/24 11:12:05.305,-30,18,-14,38
2020/07/24 11:12:05.330,-30,18,-14,38
2020/07/24 11:12:05.356,-30,18,-14,38
2020/07/24 11:12:05.382,-30,18,-14,38
2020/07/24 11:12:05.409,-30,18,-14,38
2020/07/24 11:12:05.435,-30,18,-14,38
2020/07/24 11:12:05.459,-30,18,-14,38
2020/07/24 11:12:05.485,-30,18,-14,38
2020/07/24 11:12:05.510,-30,18,-14,38
2020/07/24 11:12:05.535,-30,18,-14,38
2020/07/24 11:12:05.562,-30,18,-14,38
2020/07/24 11:12:05.585,-30,18,-14,38
2020/07/24 11:12:05.608,-30,18,-14,38
2020/07/24 11:12:05.631,-30,18,-14,38
2020/07/24 11:12:05.655,-30,18,-14,38
2020/07/24 11:12:05.678,-30,18,-14,38
2020/07/24 11:12:05.709,-30,18,-14,38
2020/07/24 11:12:05.733,-30,18,-14,38
2020/07/24 11:12:05.756,-30,18,-14,38
2020/07/24 11:12:05.779,-30,18,-14,38
2020/07/24 11:12:05.802,-30,18,-14,38
2020/07/24 11:12:05.829,-30,18,-14,38
2020/07/24 11:12:05.855,-30,18,-14,38
2020/07/24 11:12:05.879,-30,18,-14,38
2020/07/24 11:12:05.906,-30,18,-14,38
2020/07/24 11:12:05.933,-30,18,-14,38
2020/07/24 11:12:05.965,-30,18,-14,38
2020/07/24 11:12:05.992,-30,18,-14,38
